window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label,night_rms_ref,burst_ratio
11,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:11:59.996000Z,2026-09-10T09:12:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,222.73978115564597,1005.3035686288391,191.27319358532495,1014.382164734565,0.7374161435429007,2.3504170030491665,0.5758355871627718,,,282.550101460984,3.5900966217654537
12,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:12:59.996000Z,2026-09-10T09:13:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,223.9388888882326,1417.6967835743847,192.46530825938441,1554.1197194675246,0.7386622101174712,5.358582471613907,4.235018362826284,,,282.550101460984,5.500333255700938
13,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:13:59.996000Z,2026-09-10T09:14:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,327.31271867432633,4002.3024403230197,302.18149656707095,3772.7239612757407,0.8523343133763519,7.381635064509195,18.375493231963116,,,282.550101460984,13.35240703071097
14,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:15:59.996000Z,2026-09-10T09:16:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,355.87598660630306,5946.301067853806,330.4966201717801,5625.9887436484605,0.8624554615375469,7.84204044612436,54.19321461218528,,,282.550101460984,19.911473096481355
15,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:16:59.996000Z,2026-09-10T09:17:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,373.7875948339752,2017.6997415087565,261.3011136505812,1830.6364270209822,0.48868921353397266,5.06619219878885,2.208322939748843,,,282.550101460984,6.478979896150439
16,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:17:59.996000Z,2026-09-10T09:18:59.996000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5+burst>=20x,AM,2.0-20.0,1560.4040638417648,13746.299372256308,1234.1862719480816,15228.17697930563,0.6255863691700678,5.560249873852452,19.516765671574124,,,282.550101460984,53.895492872114275
17,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:19:59.996000Z,2026-09-10T09:20:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,363.0478712074565,2234.2980765493344,327.99430537819137,2086.5950318235887,0.8162154629123575,5.377425027805394,3.7941406389261445,,,282.550101460984,7.384867395320035
18,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:20:59.996000Z,2026-09-10T09:21:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,256.7542558387385,2291.7023602355252,226.92239372395272,2467.028104557832,0.7811229722752644,6.545479741285696,10.197371406529843,,,282.550101460984,8.731294350281775
19,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:21:59.996000Z,2026-09-10T09:22:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,303.4815375450849,1683.7033180564824,280.8347002985168,1610.8539699575597,0.8563217720742963,3.8997750274698473,2.9929960252306156,,,282.550101460984,5.701126850170304
20,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:22:59.996000Z,2026-09-10T09:23:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,288.0963674953294,2312.7034170654547,260.09530730994817,2367.126472633522,0.8150597902153499,4.13326067868568,8.24739512657998,,,282.550101460984,8.377722960967994
21,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:23:59.996000Z,2026-09-10T09:24:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,304.2764300501366,2675.295489871078,280.0371409827219,2364.25830571756,0.8470219126715739,7.219104816072876,9.679330313942835,,,282.550101460984,8.367571958009114
22,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:24:59.996000Z,2026-09-10T09:25:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,320.34546875479725,3109.7049383234585,298.8603974689114,2782.514456429514,0.8703612931078403,6.625437289168147,14.388397672408264,,,282.550101460984,9.847862173971784
23,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:25:59.996000Z,2026-09-10T09:26:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,218.85010550889805,1176.7057351309334,184.9789604254395,1013.9284632767553,0.7144159600856661,3.2848912916002555,0.8074777552874441,,,282.550101460984,3.5884908836840883
24,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:26:59.996000Z,2026-09-10T09:27:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,240.63696170707263,1779.7066458152506,214.5570429913288,1614.046148348713,0.7949885601470936,4.763877824190995,6.323126477299196,,,282.550101460984,5.712424593029525
25,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:27:59.996000Z,2026-09-10T09:28:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,326.3978055605907,3113.292916739098,302.19145027165644,3138.4731291615008,0.8571757683268078,6.276937352109914,12.353737724558883,,,282.550101460984,11.107669446704755
26,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:28:59.996000Z,2026-09-10T09:29:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,249.21636739725642,1501.2925933905506,220.89047082217837,1566.7185254661704,0.7855988498426422,3.6428767763555387,2.0203939312691066,,,282.550101460984,5.544922891073571
27,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:29:59.996000Z,2026-09-10T09:30:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,232.46429175667797,1262.7086223603467,202.0742516674204,1170.0753536240795,0.7556304583341278,2.869291794871014,1.2644342714591659,,,282.550101460984,4.141125229026504
28,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:30:59.996000Z,2026-09-10T09:31:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,393.737328643871,4311.290882264392,374.8938142838347,3982.620706836305,0.9065742271794928,6.524164074216456,21.885038357267838,,,282.550101460984,14.095272612691828
29,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:31:59.996000Z,2026-09-10T09:32:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,251.09331370917724,1598.709858265461,223.27876627557578,1467.3377748070532,0.7907233274138583,4.443060484776536,2.6479737360663833,,,282.550101460984,5.193195002301816
30,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:32:59.996000Z,2026-09-10T09:33:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,306.7006996556945,2254.7106133327793,281.8143038737608,2438.8676313859683,0.8442994992120187,4.188417802809302,8.416266405055513,,,282.550101460984,8.631628935099638
31,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:34:59.996000Z,2026-09-10T09:35:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,335.527857107884,3620.7118697225083,306.63472477490046,3384.478140955742,0.8351904185592919,6.735862114399164,17.890379716212987,,,282.550101460984,11.97832923596769
32,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:35:59.996000Z,2026-09-10T09:36:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,256.9675191061203,2395.287991620877,229.73890464936713,2159.124593772568,0.7993051826625759,3.198179750880519,10.170949444288249,,,282.550101460984,7.641563682364174
33,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:36:59.996000Z,2026-09-10T09:37:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,197.63181689816122,876.2873106726225,166.23238222068105,795.9467055636826,0.7074854794260171,2.1349010976988465,0.35996473729589074,,,282.550101460984,2.817010864438111
34,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:37:59.996000Z,2026-09-10T09:38:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,212.9966188130376,1612.2865509797455,183.86636491044635,1440.1118983371173,0.7451765187335746,3.5673844455057746,3.155574514204094,,,282.550101460984,5.096837307403959
35,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:38:59.996000Z,2026-09-10T09:39:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,304.37424135137337,2827.286023886369,276.8203085389439,3313.6874044755805,0.8271420588391512,6.290744112498416,17.325897355494817,,,282.550101460984,11.72778699190505
36,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:39:59.996000Z,2026-09-10T09:40:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,231.27859978189304,1200.2852578058162,203.19425013268068,1201.1856412983843,0.7718838068626801,3.1362495945384894,1.3994322475980354,,,282.550101460984,4.251230613924413
37,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:40:59.996000Z,2026-09-10T09:41:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,262.44516313852085,2492.2840709095913,236.59363873698823,2301.4162706052584,0.8126976070336704,5.629641056835798,6.395915926328717,,,282.550101460984,8.145161720718935
38,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:41:59.996000Z,2026-09-10T09:42:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,263.3704229839581,1987.2839954689414,236.57501475483474,1903.7863636380625,0.8068703359595755,5.706694440364984,4.576277722473934,,,282.550101460984,6.737871810323689
39,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:42:59.996000Z,2026-09-10T09:43:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,275.39627548384436,1845.7167165366366,245.7050933025603,1822.5683295061872,0.7959983975963043,3.593744680555559,1.9603371488164845,,,282.550101460984,6.450425323092149
40,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:43:59.996000Z,2026-09-10T09:44:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,361.30760346782375,2636.2821797170586,336.267233645292,2941.212513478505,0.866193459346781,3.952345689080172,5.1572990586807705,,,282.550101460984,10.409525596594566
41,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:44:59.996000Z,2026-09-10T09:45:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,290.9770420066783,1834.2817601128452,263.9397898116595,1811.3250818940032,0.8227962122154951,4.898895531840546,2.3677510095817134,,,282.550101460984,6.41063327363243
42,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:45:59.996000Z,2026-09-10T09:46:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,227.67140644506165,1206.7185919802425,196.17641315964235,1061.8968540458022,0.7424660478579143,2.625557264778241,0.8427029496534018,,,282.550101460984,3.7582603883525216
43,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:46:59.996000Z,2026-09-10T09:47:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,297.8680223849219,2256.2806069171206,267.7074944704188,2381.2145021414112,0.8077431705842749,4.250389165011551,4.613700597702935,,,282.550101460984,8.427583249232072
44,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:47:59.996000Z,2026-09-10T09:48:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,267.753970531614,2835.279849647152,239.88551779786349,3020.398144061792,0.8026685007693027,5.385277352244238,9.428253043766961,,,282.550101460984,10.68977901067526
45,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:48:59.996000Z,2026-09-10T09:49:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,283.30185801665687,2011.2794278402914,251.60070407187382,2117.1222849677633,0.7887236411587747,5.520302812992667,3.9999435168265522,,,282.550101460984,7.492909307130815
46,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:49:59.996000Z,2026-09-10T09:50:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,305.0358721645502,2386.2784530589565,276.92296041688,2371.937859873664,0.8241686693886815,4.496785555112671,7.775224413096751,,,282.550101460984,8.394751400226248
47,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:50:59.996000Z,2026-09-10T09:51:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,216.78370565480932,1015.2778715602041,180.09646848276154,844.8387478430404,0.6901716598380259,2.0087616600151272,-0.12258941296574033,,,282.550101460984,2.990049352219752
48,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:51:59.996000Z,2026-09-10T09:52:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,266.66911616221427,2052.7227626919407,232.2312118190133,1614.5199982488375,0.7583954761733607,3.704536764600829,3.1179676114192896,,,282.550101460984,5.714101640383869
49,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:55:59.996000Z,2026-09-10T09:56:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,300.0509208379847,2197.7257533356164,270.45454069276184,1990.316328301878,0.8124537108936253,4.897887698464096,5.203532739189933,,,282.550101460984,7.04411825729502
50,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:56:59.996000Z,2026-09-10T09:57:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,289.05579098688156,2183.2739433599204,258.1222630736907,2189.3958243433844,0.797420835845689,5.199831930423158,4.885728440357501,,,282.550101460984,7.748699480278571
51,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:57:59.996000Z,2026-09-10T09:58:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,312.3304203139144,1921.727116113186,277.73122236449063,2005.7045935343262,0.7907165701587783,4.458673688183069,5.0446389899728725,,,282.550101460984,7.098580333765282
52,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:58:59.996000Z,2026-09-10T09:59:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,256.87280405539616,1251.2722672558455,222.7607590772296,1250.3836092739637,0.7520403192727438,2.800604054354844,1.2234432899427121,,,282.550101460984,4.425351832501901
53,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T09:59:59.996000Z,2026-09-10T10:00:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,254.58993915185565,1882.728010718179,222.14192232186784,1887.5055094120066,0.761339875863051,4.219134708150251,2.7232848807726633,,,282.550101460984,6.680250687054321
54,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T10:00:59.996000Z,2026-09-10T10:01:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,261.2832720940597,1688.7290643542722,233.8797908411856,1686.5382314151268,0.8012391862641817,4.532028799690251,3.1687708278347824,,,282.550101460984,5.96898823498746
55,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T10:01:59.996000Z,2026-09-10T10:02:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,287.5271012550435,2748.270790821702,257.8744322551715,2374.140475122585,0.8043758028425568,3.8153797959129756,9.11942263024143,,,282.550101460984,8.402546885832276
56,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T10:02:59.996000Z,2026-09-10T10:03:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,284.7159209843489,1871.269764718695,241.1456774226522,2174.0973663363934,0.7173571922381231,4.238421242121352,3.1257206953530945,,,282.550101460984,7.694555249121381
57,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T10:03:59.996000Z,2026-09-10T10:04:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,394.4971335258493,3465.2693929119164,363.65722965268355,3855.9125255255717,0.8497609078686782,5.483830389211745,12.525809392521804,,,282.550101460984,13.646827608936519
58,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T10:04:59.996000Z,2026-09-10T10:05:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,241.33137737472447,1785.2683835490286,209.69425334164154,1970.584490716879,0.7549974319872141,5.6287720884382795,6.142018908501493,,,282.550101460984,6.974283429832664
59,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T10:05:59.996000Z,2026-09-10T10:06:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,279.0166784640245,2080.267651499366,248.7894968414861,2066.1900650362672,0.7950670489851397,3.640157935257448,5.609274855354842,,,282.550101460984,7.312650232127337
60,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T10:06:59.996000Z,2026-09-10T10:07:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,304.64571592025106,2984.732480108781,276.78748919158994,2942.839005590503,0.825472789046742,4.577706053911968,10.63944982277313,,,282.550101460984,10.41528206988404
61,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T10:07:59.996000Z,2026-09-10T10:08:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,259.6280809711096,1337.733770199003,227.875529351437,1097.4161641891246,0.7703570376925799,2.364156958168694,0.8786532590779443,,,282.550101460984,3.883970164989169
62,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T10:08:59.996000Z,2026-09-10T10:09:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,285.0426409436512,1814.2659423555895,251.8902687227558,1615.562168841097,0.7809138280440603,4.027758234284603,3.6259636610210437,,,282.550101460984,5.7177900856786
63,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T10:09:59.996000Z,2026-09-10T10:10:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,299.01227077991115,2533.2654057908335,271.1159256604789,2428.199789192013,0.8221139854257142,5.661354078380116,4.858583544996664,,,282.550101460984,8.593873357809825
64,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T10:10:59.996000Z,2026-09-10T10:11:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,256.8849618508685,2267.735100047004,224.4062877157376,1926.1911989508876,0.7631197268423002,4.096869164226622,4.561875491143854,,,282.550101460984,6.817166898865425
65,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T10:11:59.996000Z,2026-09-10T10:12:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,422.4016421769974,5067.264073519921,401.23094455028473,4181.82098144244,0.9022723412762067,6.457750006807882,16.057654423121367,,,282.550101460984,14.800281294607453
66,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-10T10:12:59.996000Z,2026-09-10T10:13:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,314.2247388798033,3477.73673914661,290.8993792013112,3035.2726579717128,0.8570473982370367,8.197306325842689,17.406933271203545,,,282.550101460984,10.74242282086329
